"Timestamp","HostName","Id","ProcessName","Product"
"20190826T010816+0200","QLIKSERVER2","7432","dllhost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","7936","dllhost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","3924","dotnet","Microsoft? .NET Core Framework"
"20190826T010816+0200","QLIKSERVER2","4948","dotnet","Microsoft? .NET Core Framework"
"20190826T010816+0200","QLIKSERVER2","884","dwm","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","5924","dwm","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","4492","Engine","Qlik Sense"
"20190826T010816+0200","QLIKSERVER2","4064","explorer","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","0","Idle",
"20190826T010816+0200","QLIKSERVER2","7712","licenses",
"20190826T010816+0200","QLIKSERVER2","816","LogonUI","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","588","lsass","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","4668","mmc","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","5276","mmc","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","7588","mmc","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","7040","MpCmdRun","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","2492","msdtc","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","1992","MsMpEng",
"20190826T010816+0200","QLIKSERVER2","2392","MusNotificationUx","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","172","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","672","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","1912","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","3228","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","3840","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","3932","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","4012","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","4724","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","4748","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","5128","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","5796","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","6484","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","6656","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","7072","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","7380","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","7488","node","Node.js"
"20190826T010816+0200","QLIKSERVER2","8072","powershell","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","8148","powershell","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","4996","powershell_ise","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","5152","powershell_ise","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","7740","Printing","Qlik.Printing.Sense.Service"
"20190826T010816+0200","QLIKSERVER2","7056","Proxy","Qlik Sense Proxy Service"
"20190826T010816+0200","QLIKSERVER2","5212","Qlik.Logging.Service","Qlik.Logging.Service"
"20190826T010816+0200","QLIKSERVER2","6632","rdpclip","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","3272","Repository","Qlik Sense Repository Service"
"20190826T010816+0200","QLIKSERVER2","5812","RuntimeBroker","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","5048","Scheduler","Qlik Sense Scheduler Service"
"20190826T010816+0200","QLIKSERVER2","7236","SearchUI","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","6388","ServerManager","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","7912","ServiceDispatcher","QlikSense"
"20190826T010816+0200","QLIKSERVER2","572","services",
"20190826T010816+0200","QLIKSERVER2","6788","ShellExperienceHost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","5560","sihost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","256","smss",
"20190826T010816+0200","QLIKSERVER2","1836","spoolsv","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","636","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","664","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","680","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","732","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","852","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","916","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","924","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","944","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","948","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","1044","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","1112","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","1440","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","1596","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","1864","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","1952","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","2100","svchost","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","4","System",
"20190826T010816+0200","QLIKSERVER2","3528","taskhostw","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","2028","vmtoolsd","VMware Tools"
"20190826T010816+0200","QLIKSERVER2","7124","vmtoolsd","VMware Tools"
"20190826T010816+0200","QLIKSERVER2","460","wininit",
"20190826T010816+0200","QLIKSERVER2","496","winlogon","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","6476","winlogon","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","3548","WmiPrvSE","Microsoft? Windows? Operating System"
"20190826T010816+0200","QLIKSERVER2","4864","WmiPrvSE","Microsoft? Windows? Operating System"
